,author,text,line,expected,result
238,herodotus,histories,φᾶρος δὲ αὐτημερὸν ἐξυφήναντες οἱ ἱρέες κατ ὦν ἔδησαν ἑνὸς ἑωυτῶν μίτρῃ τοὺς ὀφθαλμούς ἀγαγόντες δέ μιν ἔχοντα τὸ φᾶρος ἐς ὁδὸν φέρουσαν ἐς ἱρὸν Δήμητρος αὐτοὶ ἀπαλλάσσονται ὀπίσω,1,1
239,herodotus,histories,βασιλεῦσαι δὲ τὸν Χέοπα τοῦτον Αἰγύπτιοι ἔλεγον πεντήκοντα ἔτεα τελευτήσαντος δὲ τούτου ἐκδέξασθαι τὴν βασιληίην τὸν ἀδελφεὸν αὐτοῦ Χεφρῆνα,1,1
240,herodotus,histories,μετὰ δὲ λέγουσι ὡς ἡ παῖς ἀπήγξατο ὑπὸ ἄχεος ὁ δέ μιν ἔθαψε ἐν τῇ βοῒ ταύτῃ ἡ δὲ μήτηρ αὐτῆς τῶν ἀμφιπόλων τῶν προδουσέων τὴν θυγατέρα τῷ πατρὶ ἀπέταμε τὰς χεῖρας καὶ νῦν τὰς εἰκόνας αὐτέων εἶναι πεπονθυίας τά περ αἱ ζωαὶ ἔπαθον,1,1
241,herodotus,histories,τὸν δὲ δεινὸν ποιησάμενον πέμψαι ἐς τὸ μαντήιον τῷ θεῷ ὀνείδισμα ἀντιμεμφόμενον ὅτι ὁ μὲν αὐτοῦ πατὴρ καὶ πάτρως ἀποκληίσαντες τὰ ἱρὰ καὶ θεῶν οὐ μεμνημένοι ἀλλὰ καὶ τοὺς ἀνθρώπους φθείροντες ἐβίωσαν χρόνον ἐπὶ πολλόν αὐτὸς δ εὐσεβὴς ἐὼν μέλλοι ταχέως οὕτω τελευτήσειν,1,1
242,herodotus,histories,οὕτω δὴ ἡ Ῥοδῶπις ἐλευθερώθη καὶ κατέμεινέ τε ἐν Αἰγύπτῳ καὶ κάρτα ἐπαφρόδιτος γενομένη μεγάλα ἐκτήσατο χρήματα ὡς ἂν εἶναι Ῥοδώπι ἀτὰρ οὐκ ὥς γε ἐς πυραμίδα τοιαύτην ἐξικέσθαι,1,1
243,herodotus,histories,προέχω γὰρ αὐτέων τοσοῦτον ὅσον ὁ Ζεὺς τῶν ἄλλων θεῶν,1,1
244,herodotus,histories,ἐὸν δ ἐν μέσῃ τῇ πόλι τὸ ἱρὸν κατορᾶται πάντοθεν περιιόντι,1,1
245,herodotus,histories,Πανὶ δὲ τῷ ἐκ Πηνελόπης ἐκ ταύτης γὰρ καὶ Ἑρμέω λέγεται γενέσθαι ὑπὸ Ἑλλήνων ὁ Πάν ἐλάσσω ἔτεα ἐστὶ τῶν Τρωικῶν κατὰ ὀκτακόσια μάλιστα ἐς ἐμέ,1,1
246,herodotus,histories,δῆλά μοι γέγονε ὅτι ὕστερον ἐπύθοντο οἱ Ἕλληνες τούτων τὰ οὐνόματα ἢ τὰ τῶν ἄλλων θεῶν,1,1
247,herodotus,histories,οὗτοι ἐπιγαμίας ποιησάμενοι ἐβασίλευον νόμοισι τοῖσιδε χρεώμενοι μήτε καταιρέειν ἀλλήλους μήτε πλέον τι δίζησθαι ἔχειν τὸν ἕτερον τοῦ ἑτέρου εἶναί τε φίλους τὰ μάλιστα,1,1
248,herodotus,histories,αἵ τε γὰρ διέξοδοι διὰ τῶν στεγέων καὶ οἱ ἑλιγμοὶ διὰ τῶν αὐλέων ἐόντες ποικιλώτατοι θῶμα μυρίον παρείχοντο ἐξ αὐλῆς τε ἐς τὰ οἰκήματα διεξιοῦσι καὶ ἐκ τῶν οἰκημάτων ἐς παστάδας ἐς στέγας τε ἄλλας ἐκ τῶν παστάδων καὶ ἐς αὐλὰς ἄλλας ἐκ τῶν οἰκημάτων,1,1
249,herodotus,histories,ἐν γὰρ μέσῃ τῇ λίμνῃ μάλιστά κῃ ἑστᾶσι δύο πυραμίδες τοῦ ὕδατος ὑπερέχουσαι πεντήκοντα ὀργυιὰς ἑκατέρη καὶ τὸ κατ ὕδατος οἰκοδόμηται ἕτερον τοσοῦτον καὶ ἐπ ἀμφοτέρῃσι ἔπεστι κολοσσὸς λίθινος κατήμενος ἐν θρόνῳ,1,1
250,herodotus,histories,τὸ γὰρ χρηστήριον τοῦτο τὸ ἐν Αἰγύπτῳ ἐστὶ μὲν Λητοῦς ἱρόν ἐν πόλι δὲ μεγάλῃ ἱδρυμένον κατὰ τὸ Σεβεννυτικὸν καλεόμενον στόμα τοῦ Νείλου ἀναπλέοντι ἀπὸ θαλάσσης ἄνω,1,1
251,herodotus,histories,αὕτη δὲ ἡ Ἄζωτος ἁπασέων πολίων ἐπὶ πλεῖστον χρόνον πολιορκεομένη ἀντέσχε τῶν ἡμεῖς ἴδμεν,1,1
252,herodotus,histories,ἐπεὶ δέ οἱ ἔδεε κακῶς γενέσθαι ἐγίνετο ἀπὸ προφάσιος τὴν ἐγὼ μεζόνως μὲν ἐν τοῖσι Λιβυκοῖσι λόγοισι ἀπηγήσομαι μετρίως δ ἐν τῷ παρεόντι,1,1
253,herodotus,histories,ὡς δὲ ἀπικόμενος τὸν Ἄμασιν ἐκάλεε ὁ Πατάρβημις ὁ Ἄμασις ἔτυχε γὰρ ἐπ ἵππου κατήμενος ἐπαείρας ἀπεματάισε καὶ τοῦτό μιν ἐκέλευε Ἀπρίῃ ἀπάγειν,1,1
254,herodotus,histories,οὗτος ὁ νομὸς ἐν νήσῳ οἰκέει ἀντίον Βουβάστιος πόλιος,1,1
255,herodotus,histories,ἐν δὲ τῇ λίμνῃ ταύτῃ τὰ δείκηλα τῶν παθέων αὐτοῦ νυκτὸς ποιεῦσι τὰ καλέουσι μυστήρια Αἰγύπτιοι,1,1
256,herodotus,histories,περὶ μέν νυν τούτων εἰδότι μοι ἐπὶ πλέον ὡς ἕκαστα αὐτῶν ἔχει εὔστομα κείσθω,1,1
257,herodotus,histories,εἰ γὰρ πρότερον εἶναι δημότης ἀλλ ἐν τῷ παρεόντι εἶναι αὐτῶν βασιλεύς,1,1
258,herodotus,histories,τὸ μὲν ὄρθριον μέχρι ὅτευ πληθούσης ἀγορῆς προθύμως ἔπρησσε τὰ προσφερόμενα πρήγματα τὸ δὲ ἀπὸ τούτου ἔπινέ τε καὶ κατέσκωπτε τοὺς συμπότας καὶ ἦν μάταιός τε καὶ παιγνιήμων,1,1
259,herodotus,histories,τὸ δὲ οὐκ ἥκιστα αὐτῶν ἀλλὰ μάλιστα θωμάζω ἔστι τόδε,1,1
260,herodotus,histories,ἀπὸ δὲ Καδύτιος ἐούσης πόλιος ὡς ἐμοὶ δοκέει Σαρδίων οὐ πολλῷ ἐλάσσονος ἀπὸ ταύτης τὰ ἐμπόρια τὰ ἐπὶ θαλάσσης μέχρι Ἰηνύσου πόλιος ἐστὶ τοῦ Ἀραβίου ἀπὸ δὲ Ἰηνύσου αὖτις Σύρων μέχρι Σερβωνίδος λίμνης παρ ἣν δὴ τὸ Κάσιον ὄρος τείνει ἐς θάλασσαν,1,1
261,herodotus,histories,Ἄμασιν γὰρ οὐ κατέλαβε ζῶντα Καμβύσης ἐλάσας ἐπ Αἴγυπτον ἀλλὰ βασιλεύσας ὁ Ἄμασις τέσσερα καὶ τεσσεράκοντα ἔτεα ἀπέθανε ἐν τοῖσι οὐδέν οἱ μέγα ἀνάρσιον πρῆγμα συνηνείχθη,1,1
262,herodotus,histories,ἀποθανὼν δὲ καὶ ταριχευθεὶς ἐτάφη ἐν τῇσι ταφῇσι ἐν τῷ ἱρῷ τὰς αὐτὸς οἰκοδομήσατο,1,1
263,herodotus,histories,Καμβύσῃ δὲ ὡς ἔδοξε πέμπειν τοὺς κατασκόπους αὐτίκα μετεπέμπετο ἐξ Ἐλεφαντίνης πόλιος τῶν Ἰχθυοφάγων ἀνδρῶν τοὺς ἐπισταμένους τὴν Αἰθιοπίδα γλῶσσαν,1,1
264,herodotus,histories,τὸν ἂν τῶν ἀστῶν κρίνωσι μέγιστόν τε εἶναι καὶ κατὰ τὸ μέγαθος ἔχειν τὴν ἰσχύν τοῦτον ἀξιοῦσι βασιλεύειν,1,1
265,herodotus,histories,οὔτε ὁ Περσέων βασιλεὺς δῶρα ὑμέας ἔπεμψε φέροντας προτιμῶν πολλοῦ ἐμοὶ ξεῖνος γενέσθαι οὔτε ὑμεῖς λέγετε ἀληθέα ἥκετε γὰρ κατόπται τῆς ἐμῆς ἀρχῆς οὔτε ἐκεῖνος ἀνήρ δίκαιος,1,1
266,herodotus,histories,βασιλεὺς ὁ Αἰθιόπων συμβουλεύει τῷ Περσέων βασιλέι ἐπεὰν οὕτω εὐπετέως ἕλκωσι τὰ τόξα Πέρσαι ἐόντα μεγάθεϊ τοσαῦτα τότε ἐπ Αἰθίοπας τοὺς μακροβίους πλήθεϊ ὑπερβαλλόμενον στρατεύεσθαι,1,1
267,herodotus,histories,ἐπείτε δὲ στρατευόμενος ἐγένετο ἐν Θήβῃσι ἀπέκρινε τοῦ στρατοῦ ὡς πέντε μυριάδας καὶ τούτοισι μὲν ἐνετέλλετο Ἀμμωνίους ἐξανδραποδισαμένους τὸ χρηστήριον τὸ τοῦ Διὸς ἐμπρῆσαι αὐτὸς δὲ τὸν λοιπὸν ἄγων στρατὸν ἤιε ἐπὶ τοὺς Αἰθίοπας,1,1
268,herodotus,histories,καὶ πρῶτα μὲν τῶν κακῶν ἐξεργάσατο τὸν ἀδελφεὸν Σμέρδιν ἐόντα πατρὸς καὶ μητρὸς τῆς αὐτῆς τὸν ἀπέπεμψε ἐς Πέρσας φθόνῳ ἐξ Αἰγύπτου ὅτι τὸ τόξον μοῦνος Περσέων ὅσον τε ἐπὶ δύο δακτύλους εἴρυσε τὸ παρὰ τοῦ Αἰθίοπος ἤνεικαν οἱ Ἰχθυοφάγοι τῶν δὲ ἄλλων Περσέων οὐδεὶς οἷός τε ἐγένετο,1,1
269,herodotus,histories,Πρήξασπες κοῖόν με τινὰ νομίζουσι Πέρσαι εἶναι ἄνδρα τίνας τε λόγους περὶ ἐμέο ποιεῦνται,1,1
270,herodotus,histories,πρότερον γὰρ δὴ ἄρα Περσέων οἱ συνέδρων ἐόντων καὶ Κροίσου εἴρετο Καμβύσης κοῖός τις δοκέοι ἀνὴρ εἶναι πρὸς τὸν πατέρα τελέσαι Κῦρον οἳ δὲ ἀμείβοντο ὡς εἴη ἀμείνων τοῦ πατρός,1,1
271,herodotus,histories,ὃ δ ἀμείβετο τοῖσιδε,1,1
272,herodotus,histories,ὁ δὲ ἐπείτε τοξεῦσαι οὐκ εἶχε ἐνετείλατο τοῖσι θεράπουσι λαβόντας μιν ἀποκτεῖναι,1,1
273,herodotus,histories,ἐπόθησέ τε δὴ ὁ Καμβύσης τὸν Κροῖσον οὐ πολλῷ μετέπειτα χρόνῳ ὕστερον καὶ οἱ θεράποντες μαθόντες τοῦτο ἐπηγγέλλοντο αὐτῷ ὡς περιείη,1,1
274,herodotus,histories,ὡς δὲ ἀπὸ τῆς νήσου ἑκὰς ἐγένετο περιελόμενος τὴν σφρηγῖδα πάντων ὁρώντων τῶν συμπλόων ῥίπτει ἐς τὸ πέλαγος,1,1
275,herodotus,histories,φέρων δὴ ἐπὶ τὰς θύρας Πολυκράτεϊ ἔφη ἐθέλειν ἐλθεῖν ἐς ὄψιν χωρήσαντος δέ οἱ τούτου ἔλεγε διδοὺς τὸν ἰχθύν  ὦ βασιλεῦ ἐγὼ τόνδε ἑλὼν οὐκ ἐδικαίωσα φέρειν ἐς ἀγορήν καίπερ ἐὼν ἀποχειροβίοτος ἀλλά μοι ἐδόκεε σεῦ τε εἶναι ἄξιος καὶ τῆς σῆς ἀρχῆς,1,1
276,herodotus,histories,τὸν δὲ ὡς ἐσῆλθε θεῖον εἶναι τὸ πρῆγμα γράφει ἐς βυβλίον πάντα τὰ ποιήσαντά μιν οἷα καταλελάβηκε γράψας δὲ ἐς Αἴγυπτον ἐπέθηκε,1,1
277,herodotus,histories,ἀπέπεμπε δὲ ἐς Σάρδις ἐπ ἐκτομῇ Περίανδρος τῶν πρώτων Κερκυραίων ἐπιλέξας τοὺς παῖδας τιμωρεύμενος,1,1
278,herodotus,histories,ὁ δὲ ἄλλο μὲν οὐδὲν ἀμείβεται τὸν πατέρα ἔφη δέ μιν ἱρὴν ζημίην ὀφείλειν τῷ θεῷ ἑωυτῷ ἐς λόγους ἀπικόμενον,1,1
279,herodotus,histories,αὐτοὶ δὲ Κυδωνίην τὴν ἐν Κρήτῃ ἔκτισαν οὐκ ἐπὶ τοῦτο πλέοντες ἀλλὰ Ζακυνθίους ἐξελῶντες ἐκ τῆς νήσου,1,1
280,herodotus,histories,ἐμοὶ δὲ τίς ἂν εἴη Περσέων ὁ ἐπανεστεὼς ἐπιβατεύων τοῦ Σμέρδιος οὐνόματος,1,1
281,herodotus,histories,μαθὼν δὲ ὡς μάτην ἀπολωλεκὼς εἴη τὸν ἀδελφεόν ἀπέκλαιε Σμέρδιν,1,1
282,herodotus,histories,οἳ δὲ εἶπαν ὅτι Ἀγβάτανα,1,1
283,herodotus,histories,ἐδόκεον δέ μοι ἄγγελον ἐλθόντα ἐξ οἴκου ἀγγέλλειν ὡς Σμέρδις ἱζόμενος ἐς τὸν βασιλήιον θρόνον ψαύσειε τῇ κεφαλῇ τοῦ οὐρανοῦ,1,1
284,herodotus,histories,ἣ δέ οἱ ἀντέπεμπε φαμένη οὐ γινώσκειν,1,1
285,herodotus,histories,ἐπείτε γὰρ τάχιστα οὗτος ὥνθρωπος ὅστις κοτὲ ἐστί παρέλαβε τὴν βασιληίην διέσπειρε ἡμέας ἄλλην ἄλλῃ τάξας,1,1
286,herodotus,histories,ἀκούοντι δὲ ταῦτα τῷ Ὀτάνῃ μᾶλλον κατεφαίνετο τὸ πρῆγμα,1,1
287,herodotus,histories,συνελθόντες δὲ οὗτοι ἐόντες ἑπτὰ ἐδίδοσαν σφίσι πίστις καὶ λόγους,1,1
288,herodotus,histories,ἐνθαῦτα δὴ συνέμισγον ἀλλήλοισι,1,1
289,herodotus,histories,καίτοι ἄνδρα γε τύραννον ἄφθονον ἔδει εἶναι ἔχοντά γε πάντα τὰ ἀγαθά,1,1
290,herodotus,histories,φθονέει γὰρ τοῖσι ἀρίστοισι περιεοῦσί τε καὶ ζώουσι χαίρει δὲ τοῖσι κακίστοισι τῶν ἀστῶν διαβολὰς δὲ ἄριστος ἐνδέκεσθαι,1,1
291,herodotus,histories,τριῶν γὰρ προκειμένων καὶ πάντων τῷ λόγῳ ἀρίστων ἐόντων δήμου τε ἀρίστου καὶ ὀλιγαρχίης καὶ μουνάρχου πολλῷ τοῦτο προέχειν λέγω,1,1
292,herodotus,histories,σίτου γὰρ δύο καὶ δέκα μυριάδας Περσέων τε τοῖσι ἐν τῷ Λευκῷ τείχεϊ τῷ ἐν Μέμφι κατοικημένοισι καταμετρέουσι καὶ τοῖσι τούτων ἐπικούροισι,1,1
293,herodotus,histories,Σατταγύδαι δὲ καὶ Γανδάριοι καὶ Δαδίκαι τε καὶ Ἀπαρύται ἐς τὠυτὸ τεταγμένοι ἑβδομήκοντα καὶ ἑκατὸν τάλαντα προσέφερον,1,1
294,herodotus,histories,ἀπὸ δὲ Ἀγβατάνων καὶ τῆς λοιπῆς Μηδικῆς καὶ Παρικανίων καὶ Ὀρθοκορυβαντίων πεντήκοντά τε καὶ τετρακόσια τάλαντα,1,1
295,herodotus,histories,Κάσπιοι δὲ καὶ Παυσίκαι καὶ Παντίμαθοί τε καὶ Δαρεῖται ἐς τὠυτὸ συμφέροντες διηκόσια τάλαντα ἀπαγίνεον,1,1
296,herodotus,histories,ὃς ἂν κάμῃ τῶν ἀστῶν ἤν τε γυνὴ ἤν τε ἀνήρ τὸν μὲν ἄνδρα ἄνδρες οἱ μάλιστά οἱ ὁμιλέοντες κτείνουσι φάμενοι αὐτὸν τηκόμενον τῇ νούσῳ τὰ κρέα σφίσι διαφθείρεσθαι,1,1
297,herodotus,histories,τὸν μὲν δὴ πλέω τοῦ χρυσοῦ οὕτω οἱ Ἰνδοὶ κτῶνται ὡς Πέρσαι φασί,1,1
298,herodotus,histories,τὰ δὲ δένδρεα τὰ ἄγρια αὐτόθι φέρει καρπὸν εἴρια καλλονῇ τε προφέροντα καὶ ἀρετῇ τῶν ἀπὸ τῶν ὀίων,1,1
299,herodotus,histories,τῷ γονέι τιμωρέοντα ἔτι ἐν τῇ γαστρὶ ἐόντα τὰ τέκνα διεσθίει τὴν μητέρα διαφαγόντα δὲ τὴν νηδὺν αὐτῆς οὕτω τὴν ἔκδυσιν ποιέεται,1,1
300,herodotus,histories,οἱ δὲ ἄλλοι ὄφιες ἐόντες ἀνθρώπων οὐ δηλήμονες τίκτουσί τε ᾠὰ καὶ ἐκλέπουσι πολλόν τι χρῆμα τῶν τέκνων,1,1
301,herodotus,histories,ἐν γὰρ δυσοδμοτάτῳ γινόμενον εὐωδέστατον ἐστί,1,1
302,herodotus,histories,κατὰ δέ κου μάλιστα τὴν Καμβύσεω νοῦσον ἐγίνετο τάδε,1,1
303,herodotus,histories,ὁ δὲ ἐν ταύτῃ τῇ ταραχῇ κατὰ μὲν ἔκτεινε Μιτροβάτεα τὸν ἐκ Δασκυλείου ὕπαρχον ὅς οἱ ὠνείδισε τὰ ἐς Πολυκράτεα ἔχοντα κατὰ δὲ τοῦ Μιτροβάτεω τὸν παῖδα Κρανάσπην ἄνδρας ἐν Πέρσῃσι δοκίμους ἄλλα τε ἐξύβρισε παντοῖα καί τινα ἀγγελιηφόρον ἐλθόντα Δαρείου παρ αὐτόν ὡς οὐ πρὸς ἡδονήν οἱ ἦν τὰ ἀγγελλόμενα κτείνει μιν ὀπίσω κομιζόμενον ἄνδρας οἱ ὑπείσας κατ ὁδόν ἀποκτείνας δέ μιν ἠφάνισε αὐτῷ ἵππῳ,1,1
304,herodotus,histories,τοῦτον ἐπείτε οὐκ ἐδύνατο φέρειν ἀπολιπὼν οἴχετο ἐς Αἴγιναν,1,1
305,herodotus,histories,καταστὰς δὲ ἐς ταύτην πρώτῳ ἔτεϊ ὑπερεβάλετο τοὺς ἄλλους ἰητρούς ἀσκευής περ ἐὼν καὶ ἔχων οὐδὲν τῶν ὅσα περὶ τὴν τέχνην ἐστὶ ἐργαλήια,1,1
306,herodotus,histories,ἐν χρόνῳ δὲ ὀλίγῳ μετὰ ταῦτα τάδε ἄλλα συνήνεικε γενέσθαι,1,1
307,herodotus,histories,ἐπ ἀμφότερα δέ τοι συμφέρει ταῦτα ποιέειν καὶ ἵνα σφέων Πέρσαι ἐπίστωνται ἄνδρα εἶναι τὸν προεστεῶτα καὶ ἵνα τρίβωνται πολέμῳ μηδὲ σχολὴν ἄγοντες ἐπιβουλεύωσί τοι,1,1
308,herodotus,histories,ὦ γύναι πάντα ὅσα περ αὐτὸς ἐπινοέω ποιήσειν εἴρηκας,1,1
309,herodotus,histories,Δαρεῖος μὲν δή δοκέειν ἐμοί ἀπ οὐδενὸς δολεροῦ νόου ἐπαγγέλλετό οἱ ταῦτα,1,1
310,herodotus,histories,ἐν ᾧ δὲ οὗτοι ταῦτα ἔπασχον ὁ Δημοκήδης ἐς τὴν Κρότωνα ἀπικνέεται,1,1
311,herodotus,histories,Δαρεῖος δὲ ὑποδεξάμενος ἐπετέλεε,1,1
312,herodotus,histories,τῶν ἦν καὶ Συλοσῶν ὁ Αἰάκεος Πολυκράτεός τε ἐὼν ἀδελφεὸς καὶ φεύγων ἐκ Σάμου,1,1
313,herodotus,histories,τοῦτον τὸν Συλοσῶντα κατέλαβε εὐτυχίη τις τοιήδε,1,1
314,herodotus,histories,ἀναβέβηκε δ ἤ τις ἢ οὐδείς κω παρ ἡμέας αὐτῶν ἔχω δὲ χρέος εἰπεῖν οὐδὲν ἀνδρὸς Ἕλληνος,1,1
315,herodotus,histories,ἀλλ οὐδ ὣς ἐδύνατο ἑλεῖν σφεας ἄλλοισί τε σοφίσμασι πειρησάμενος καὶ δὴ καὶ τῷ Κῦρος εἷλε σφέας καὶ τούτῳ ἐπειρήθη,1,1
316,herodotus,histories,κάρτα γὰρ ἐν τοῖσι Πέρσῃσι αἱ ἀγαθοεργίαι ἐς τὸ πρόσω μεγάθεος τιμῶνται,1,1
317,herodotus,histories,ὁ δὲ εἶπε εἰ μέν τοι ὑπερετίθεα τὰ ἔμελλον ποιήσειν οὐκ ἄν με περιεῖδες,1,1
318,herodotus,histories,ἐπίσταμαι δ αὐτοῦ πάσας τὰς διεξόδους τῶν βουλευμάτων,1,1
319,herodotus,histories,οὗτοι γὰρ πρὶν ἢ Σκύθας ἀπικέσθαι ἦρχον τῆς Ἀσίης,1,1
320,herodotus,histories,τὸν δὲ Ὠκεανὸν λόγῳ μὲν λέγουσι ἀπὸ ἡλίου ἀνατολέων ἀρξάμενον γῆν περὶ πᾶσαν ῥέειν ἔργῳ δὲ οὐκ ἀποδεικνῦσι,1,1
321,herodotus,histories,τὰ δὲ αὐτῶν κατήκουσι ἐπὶ ποταμὸν Τάναϊν,1,1
322,herodotus,histories,Βουδίνων δὲ κατύπερθε πρὸς βορέην ἐστὶ πρώτη μὲν ἔρημος ἐπ ἡμερέων ἑπτὰ ὁδόν μετὰ δὲ τὴν ἔρημον ἀποκλίνοντι μᾶλλον πρὸς ἀπηλιώτην ἄνεμον νέμονται Θυσσαγέται ἔθνος πολλὸν καὶ ἴδιον,1,1
323,herodotus,histories,πολλῷ δέ τι πλεῖστα περὶ αὐτῶν Δήλιοι λέγουσι φάμενοι ἱρὰ ἐνδεδεμένα ἐν καλάμῃ πυρῶν ἐξ Ὑπερβορέων φερόμενα ἀπικνέεσθαι ἐς Σκύθας ἀπὸ δὲ Σκυθέων ἤδη δεκομένους αἰεὶ τοὺς πλησιοχώρους ἑκάστους κομίζειν αὐτὰ τὸ πρὸς ἑσπέρης ἑκαστάτω ἐπὶ τὸν Ἀδρίην  ἐνθεῦτεν δὲ πρὸς μεσαμβρίην προπεμπόμενα πρώτους Δωδωναίους Ἑλλήνων δέκεσθαι ἀπὸ δὲ τούτων καταβαίνειν ἐπὶ τὸν Μηλιέα κόλπον καὶ διαπορεύεσθαι ἐς Εὔβοιαν πόλιν τε ἐς πόλιν πέμπειν μέχρι Καρύστου τὸ δ ἀπὸ ταύτης ἐκλιπεῖν Ἄνδρον,1,1
324,herodotus,histories,οἶδα δὲ αὐτὸς τούτοισι τοῖσι ἱροῖσι τόδε ποιεύμενον προσφερές τὰς Θρηικίας καὶ τὰς Παιονίδας γυναῖκας ἐπεὰν θύωσι τῇ Ἀρτέμιδι τῇ βασιλείῃ οὐκ ἄνευ πυρῶν καλάμης ἐχούσας τὰ ἱρά,1,1
325,herodotus,histories,καὶ ταῦτα μὲν Ὑπερβορέων πέρι εἰρήσθω,1,1
326,herodotus,histories,τὰ δὲ πρὸς νότου ἡ αὐτὴ αὕτη ἀκτὴ ἀπὸ τοῦ Μυριανδικοῦ κόλπου τοῦ πρὸς Φοινίκῃ κειμένου τείνει τὰ ἐς θάλασσαν μέχρι Τριοπίου ἄκρης,1,1
327,herodotus,histories,Ἴστρος μὲν πεντάστομος μετὰ δὲ Τύρης τε καὶ Ὕπανις καὶ Βορυσθένης καὶ Παντικάπης καὶ Ὑπάκυρις καὶ Γέρρος καὶ Τάναϊς,1,1
328,herodotus,histories,αὕτη τε δὴ ἡ χιὼν ἐσδιδοῦσα ἐς αὐτὸν συμπληθύει καὶ ὄμβροι πολλοί τε καὶ λάβροι σὺν αὐτῇ,1,1
329,herodotus,histories,ἐκ ταύτης ὦν ἀνατέλλων ὁ Ὕπανις ποταμὸς ῥέει ἐπὶ μὲν πέντε ἡμερέων πλόον βραχὺς καὶ γλυκύς ἐστι ἀπὸ δὲ τούτου πρὸς θαλάσσης τεσσέρων ἡμερέων πλόον πικρὸς δεινῶς,1,1
330,herodotus,histories,ἅλες τε ἐπὶ τῷ στόματι αὐτοῦ αὐτόματοι πήγνυνται ἄπλετοι,1,1
331,herodotus,histories,μούνου δὲ τούτου τοῦ ποταμοῦ καὶ Νείλου οὐκ ἔχω φράσαι τὰς πηγάς δοκέω δέ οὐδὲ οὐδεὶς Ἑλλήνων,1,1
332,herodotus,histories,ἐς δὲ Τάναϊν τοῦτον ἄλλος ποταμὸς ἐσβάλλει τῷ οὔνομα ἐστὶ Ὕργις,1,1
333,herodotus,histories,ὅσους ἂν τῶν πολεμίων ζωγρήσωσι ἀπὸ τῶν ἑκατὸν ἀνδρῶν ἄνδρα θύουσι τρόπῳ οὐ τῷ αὐτῷ καὶ τὰ πρόβατα ἀλλ ἑτεροίῳ,1,1
334,herodotus,histories,τῶν ἀποσφαγέντων ἀνδρῶν τοὺς δεξιοὺς ὤμους πάντας ἀποταμόντες σὺν τῇσι χερσὶ ἐς τὸν ἠέρα ἱεῖσι καὶ ἔπειτα καὶ τὰ ἄλλα ἀπέρξαντες ἱρήια ἀπαλλάσσονται,1,1
335,herodotus,histories,πολλοὶ δὲ αὐτῶν ἐκ τῶν ἀποδερμάτων καὶ χλαίνας ἐπείνυσθαι ποιεῦσι συρράπτοντες κατά περ βαίτας,1,1
336,herodotus,histories,ἐπεὰν φακέλους ῥάβδων μεγάλους ἐνείκωνται θέντες χαμαὶ διεξειλίσσουσι αὐτούς καὶ ἐπὶ μίαν ἑκάστην ῥάβδον τιθέντες θεσπίζουσι ἅμα τε λέγοντες ταῦτα συνειλέουσι τὰς ῥάβδους ὀπίσω καὶ αὖτις κατὰ μίαν συντιθεῖσι,1,1
337,herodotus,histories,ἐνθαῦτα ἐπεάν σφι ἀποθάνῃ ὁ βασιλεύς ὄρυγμα γῆς μέγα ὀρύσσουσι τετράγωνον ἕτοιμον δὲ τοῦτο ποιήσαντες ἀναλαμβάνουσι τὸν νεκρόν κατακεκηρωμένον μὲν τὸ σῶμα τὴν δὲ νηδὺν ἀνασχισθεῖσαν καὶ καθαρθεῖσαν πλέην κυπέρου κεκομμένου καὶ θυμιήματος καὶ σελίνου σπέρματος καὶ ἀννήσου συνερραμμένην ὀπίσω καὶ κομίζουσι ἐν ἁμάξῃ ἐς ἄλλο ἔθνος,1,1
338,herodotus,histories,ἐπιστήσαντες δὲ κύκλῳ τὸ σῆμα ἱππέας τοιούτους ἀπελαύνουσι,1,1
339,herodotus,histories,αἱ δὲ γυναῖκες αὐτῶν ὕδωρ παραχέουσαι κατασώχουσι περὶ λίθον τρηχὺν τῆς κυπαρίσσου καὶ κέδρου καὶ λιβάνου ξύλου καὶ ἔπειτα τὸ κατασωχόμενον τοῦτο παχὺ ἐὸν καταπλάσσονται πᾶν τὸ σῶμα καὶ τὸ πρόσωπον,1,1
340,herodotus,histories,καὶ νῦν ἤν τις εἴρηται περὶ Ἀναχάρσιος οὐ φασί μιν Σκύθαι γινώσκειν διὰ τοῦτο ὅτι ἐξεδήμησέ τε ἐς τὴν Ἑλλάδα καὶ ξεινικοῖσι ἔθεσι διεχρήσατο,1,1
341,herodotus,histories,ταῦτα ποιέεσκε πολλάκις καὶ οἰκία τε ἐδείματο ἐν Βορυσθένεϊ καὶ γυναῖκα ἔγημε ἐς αὐτὰ ἐπιχωρίην,1,1
342,herodotus,histories,οὐ γὰρ φασὶ οἰκὸς εἶναι θεὸν ἐξευρίσκειν τοῦτον ὅστις μαίνεσθαι ἐνάγει ἀνθρώπους,1,1
343,herodotus,histories,εἰ δέ μοι ἀπιστέετε ἕπεσθε καὶ ὑμῖν ἐγὼ δέξω,1,1
344,herodotus,histories,ἦν γὰρ παρὰ τῷ Ὀκταμασάδη ἀδελφεὸς Σιτάλκεω πεφευγώς,1,1
345,herodotus,histories,ἔστι μεταξὺ Βορυσθένεός τε ποταμοῦ καὶ Ὑπάνιος χῶρος οὔνομα δέ οἱ ἐστὶ Ἐξαμπαῖος,1,1
