,author,text,line,expected,result
590,herodotus,histories,αὐτὸν δὲ Σωφάνεα χρόνῳ ὕστερον τούτων κατέλαβε ἄνδρα γενόμενον ἀγαθόν Ἀθηναίων στρατηγέοντα ἅμα Λεάγρῳ τῷ Γλαύκωνος ἀποθανεῖν ὑπὸ Ἠδωνῶν ἐν Δάτῳ περὶ τῶν μετάλλων τῶν χρυσέων μαχόμενον,0,0
591,herodotus,histories,ἣ ἐπειδὴ ἔμαθε ἀπολωλότας τοὺς Πέρσας καὶ νικῶντας τοὺς Ἕλληνας ἐοῦσα παλλακὴ Φαρανδάτεος τοῦ Τεάσπιος ἀνδρὸς Πέρσεω κοσμησαμένη χρυσῷ πολλῷ καὶ αὐτὴ καὶ ἀμφίπολοι καὶ ἐσθῆτι τῇ καλλίστῃ τῶν παρεουσέων καταβᾶσα ἐκ τῆς ἁρμαμάξης ἐχώρεε ἐς τοὺς Λακεδαιμονίους ἔτι ἐν τῇσι φονῇσι ἐόντας ὁρῶσα δὲ πάντα ἐκεῖνα διέποντα Παυσανίην πρότερόν τε τὸ οὔνομα ἐξεπισταμένη καὶ τὴν πάτρην ὥστε πολλάκις ἀκούσασα ἔγνω τε τὸν Παυσανίην καὶ λαβομένη τῶν γουνάτων ἔλεγε τάδε,0,0
592,herodotus,histories,βίῃ δέ με λαβὼν ἐν Κῷ εἶχε ὁ Πέρσης,0,5
593,herodotus,histories,ὦ παῖ Κλεομβρότου ἔργον ἔργασταί τοι ὑπερφυὲς μέγαθός τε καὶ κάλλος καί τοι θεὸς παρέδωκε ῥυσάμενον τὴν Ἑλλάδα κλέος καταθέσθαι μέγιστον Ἑλλήνων τῶν ἡμεῖς ἴδμεν,0,0
594,herodotus,histories,Μαρδόνιον γὰρ ἀνασκολοπίσας τετιμωρήσεαι ἐς πάτρων τὸν σὸν Λεωνίδην,0,0
595,herodotus,histories,Παυσανίην ὦν ὁρῶντα τὴν Μαρδονίου κατασκευὴν χρυσῷ τε καὶ ἀργύρῳ καὶ παραπετάσμασι ποικίλοισι κατεσκευασμένην κελεῦσαι τούς τε ἀρτοκόπους καὶ τοὺς ὀψοποιοὺς κατὰ ταὐτὰ καθὼς Μαρδονίῳ δεῖπνον παρασκευάζειν,0,0
596,herodotus,histories,ὡς δὲ ὡμολόγησαν ἐπὶ τούτοισι Ἀτταγῖνος μὲν ἐκδιδρήσκει ἐκ τοῦ ἄστεος παῖδας δὲ αὐτοῦ ἀπαχθέντας Παυσανίης ἀπέλυσε τῆς αἰτίης φὰς τοῦ μηδισμοῦ παῖδας οὐδὲν εἶναι μεταιτίους,0,0
597,herodotus,histories,ταῦτα δὲ ποιήσαντες οἳ μὲν ἀπέπλεον,0,0
598,herodotus,histories,τούτου τὸν πατέρα Εὐήνιον κατέλαβε πρῆγμα τοιόνδε,0,0
599,herodotus,histories,τοῦ πλῆθος μὲν ἦν ἓξ μυριάδες ἐστρατήγεε δὲ αὐτοῦ Τιγράνης κάλλεϊ καὶ μεγάθεϊ ὑπερφέρων Περσέων,0,0
600,herodotus,histories,ὑπὸ τοῦτον μὲν δὴ τὸν στρατὸν ἐβουλεύσαντο καταφυγόντες οἱ τοῦ ναυτικοῦ στρατηγοὶ ἀνειρύσαι τὰς νέας καὶ περιβαλέσθαι ἕρκος ἔρυμά τε τῶν νεῶν καὶ σφέων αὐτῶν κρησφύγετον,0,0
601,herodotus,histories,τῶν τε Σαμίων οἱ στρατευόμενοι ἐόντες τε ἐν τῷ στρατοπέδῳ τῷ Μηδικῷ καὶ ἀπαραιρημένοι τὰ ὅπλα ὡς εἶδον αὐτίκα κατ ἀρχὰς γινομένην ἑτεραλκέα τὴν μάχην ἔρδον ὅσον ἐδυνέατο προσωφελέειν ἐθέλοντες τοῖσι Ἕλλησι,0,0
602,herodotus,histories,ὁ δὲ Μασίστης ἀποθωμάσας τὰ λεγόμενα λέγει τάδε,0,0
603,herodotus,histories,ὃ μὲν δὴ τοιούτοισι ἀμείβεται Ξέρξης δὲ θυμωθεὶς λέγει τάδε,0,0
604,herodotus,histories,οὕτω τοι Μασίστα πέπρηκται,0,5
605,herodotus,histories,τούτου μοι δὸς τὸν οἶκον ἵνα καί τις μάθῃ ἐπὶ γῆν τὴν σὴν μὴ στρατεύεσθαι,0,0
606,herodotus,histories,οἱ δὲ ἀμφὶ τὸν Ἀρταΰκτην ὕστεροι ὁρμηθέντες φεύγειν καὶ ὡς κατελαμβάνοντο ὀλίγον ἐόντες ὑπὲρ Αἰγὸς ποταμῶν ἀλεξόμενοι χρόνον ἐπὶ συχνὸν οἳ μὲν ἀπέθανον οἳ δὲ ζῶντες ἐλάμφθησαν,0,0
607,herodotus,histories,καὶ συνδήσαντες σφέας οἱ Ἕλληνες ἦγον ἐς Σηστόν μετ αὐτῶν δὲ καὶ Ἀρταΰκτην δεδεμένον αὐτόν τε καὶ τὸν παῖδα αὐτοῦ,0,0
608,herodotus,histories,οἱ γὰρ Ἐλαιούσιοι τῷ Πρωτεσίλεῳ τιμωρέοντες ἐδέοντό μιν καταχρησθῆναι καὶ αὐτοῦ τοῦ στρατηγοῦ ταύτῃ νόος ἔφερε,0,0
609,herodotus,histories,ἀπαγαγόντες δὲ αὐτὸν ἐς τὴν Ξέρξης ἔζευξε τὸν πόρον οἳ δὲ λέγουσι ἐπὶ τὸν κολωνὸν τὸν ὑπὲρ Μαδύτου πόλιος πρὸς σανίδας προσπασσαλεύσαντες ἀνεκρέμασαν,0,0
610,hesiod,theogony,ποιμένες ἄγραυλοι κάκ ἐλέγχεα γαστέρες οἶονἴδμεν ψεύδεα πολλὰ λέγειν ἐτύμοισιν ὁμοῖαἴδμεν δ εὖτ ἐθέλωμεν ἀληθέα γηρύσασθαι,6,5
611,hesiod,theogony,δεύτερον αὖτε Ζῆνα θεῶν πατέρ ἠδὲ καὶ ἀνδρῶνἀρχόμεναί θ ὑμνεῦσι καὶ ἐκλήγουσαι ἀοιδῆςὅσσον φέρτατός ἐστι θεῶν κράτεί τε μέγιστος,6,5
612,hesiod,theogony,ἐννέα γάρ οἱ νυκτὸς ἐμίσγετο μητίετα Ζεὺςνόσφιν ἀπ ἀθανάτων ἱερὸν λέχος εἰσαναβαίνων,6,5
613,hesiod,theogony,χαίρετε τέκνα Διός δότε δ ἱμερόεσσαν ἀοιδήν,6,5
614,hesiod,theogony,Νυκτὸς δ αὖτ Αἰθήρ τε καὶ Ἡμέρη ἐξεγένοντοοὓς τέκε κυσαμένη Ἐρέβει φιλότητι μιγεῖσα,6,5
615,hesiod,theogony,καὶ τῶν μὲν ὅπως τις πρῶτα γένοιτοπάντας ἀποκρύπτασκε καὶ ἐς φάος οὐκ ἀνίεσκεΓαίης ἐν κευθμῶνι κακῷ δ ἐπετέρπετο ἔργῳΟὐρανός,6,1
616,hesiod,theogony,θαρσήσας δὲ μέγας Κρόνος ἀγκυλομήτηςἂψ αὖτις μύθοισι προσηύδα μητέρα κεδνήν,6,5
617,hesiod,theogony,δόλον δ ὑπεθήκατο πάντα,6,5
618,hesiod,theogony,ὃ δ ἐκ λοχέοιο πάις ὠρέξατο χειρὶσκαιῇ δεξιτερῇ δὲ πελώριον ἔλλαβεν ἅρπηνμακρὴν καρχαρόδοντα φίλου δ ἀπὸ μήδεα πατρὸςἐσσυμένως ἤμησε πάλιν δ ἔρριψε φέρεσθαιἐξοπίσω,6,5
619,hesiod,theogony,οὐδέ ποτε λήγουσι θεαὶ δεινοῖο χόλοιοπρίν γ ἀπὸ τῷ δώωσι κακὴν ὄπιν ὅς τις ἁμάρτῃ,6,5
620,hesiod,theogony,χὠ μὲν ἀποπτάμενος προλιπὼν χθόνα μητέρα μήλωνἵκετ ἐς ἀθανάτους,6,5
621,hesiod,theogony,τῶν ὄνομ ἀργαλέον πάντων βροτὸν ἀνέρ ἐνισπεῖνοἳ δὲ ἕκαστοι ἴσασιν ὅσοι περιναιετάωσιν,6,5
622,hesiod,theogony,Στὺξ δ ἔτεκ Ὠκεανοῦ θυγάτηρ Πάλλαντι μιγεῖσαΖῆλον καὶ Νίκην καλλίσφυρον ἐν μεγάροισιν,6,5
623,hesiod,theogony,ἀλλ ὅτε δὴ Δί ἔμελλε θεῶν πατέρ ἠδὲ καὶ ἀνδρῶντέξεσθαι τότ ἔπειτα φίλους λιτάνευε τοκῆαςτοὺς αὐτῆς Γαῖάν τε καὶ Οὐρανὸν ἀστερόενταμῆτιν συμφράσσασθαι ὅπως λελάθοιτο τεκοῦσαπαῖδα φίλον τίσαιτο δ ἐρινῦς πατρὸς ἑοῖοπαίδων θ οὓς κατέπινε μέγας Κρόνος ἀγκυλομήτης,6,5
624,hesiod,theogony,ἔνθα μιν ἷκτο φέρουσα θοὴν διὰ νύκτα μέλαινανπρώτην ἐς Λύκτον,6,5
625,hesiod,theogony,οὐδέ τις ἦν ἔριδος χαλεπῆς λύσις οὐδὲ τελευτὴοὐδετέροις ἶσον δὲ τέλος τέτατο πτολέμοιο,6,5
626,hesiod,theogony,ἤδη γὰρ μάλα δηρὸν ἐναντίοι ἀλλήλοισινίκης καὶ κράτεος πέρι μαρνάμεθ ἤματα πάνταΤιτῆνές τε θεοὶ καὶ ὅσοι Κρόνου ἐκγενόμεσθα,6,5
627,hesiod,theogony,τὸν δ ἐξαῦτις ἀμείβετο Κόττος ἀμύμων,6,5
628,hesiod,theogony,πασέων δ ἐκ κεφαλέων πῦρ καίετο δερκομένοιο,6,5
629,hesiod,theogony,αἳ δή τοι πίπτουσαι ἐς ἠεροειδέα πόντονπῆμα μέγα θνητοῖσι κακῇ θυίουσιν ἀέλλῃ,6,5
630,hesiod,theogony,τὼς γάρ οἱ φρασάτην ἵνα μὴ βασιληίδα τιμὴνἄλλος ἔχοι Διὸς ἀντὶ θεῶν αἰειγενετάων,6,5
631,hesiod,worksanddays,ὅντε διὰ βροτοὶ ἄνδρες ὁμῶς ἄφατοί τε φατοί τεῥητοί τ ἄρρητοί τε Διὸς μεγάλοιο ἕκητι,6,5
632,hesiod,worksanddays,πάντα δέ οἱ χροῒ κόσμον ἐφήρμοσε Παλλὰς Ἀθήνη,6,5
633,hesiod,worksanddays,ἐν δ ἄρα οἱ στήθεσσι διάκτορος Ἀργεϊφόντηςψεύδεά θ αἱμυλίους τε λόγους καὶ ἐπίκλοπον ἦθοςτεῦξε Διὸς βουλῇσι βαρυκτύπου,6,5
634,hesiod,worksanddays,αὐτὰρ ὃ δεξάμενος ὅτε δὴ κακὸν εἶχ ἐνόησεν,6,5
635,hesiod,worksanddays,Πρὶν μὲν γὰρ ζώεσκον ἐπὶ χθονὶ φῦλ ἀνθρώπωννόσφιν ἄτερ τε κακῶν καὶ ἄτερ χαλεποῖο πόνοιονούσων τ ἀργαλέων αἵ τ ἀνδράσι Κῆρας ἔδωκαν,6,5
636,hesiod,worksanddays,τοὺς μὲν ἔπειταΖεὺς Κρονίδης ἔκρυψε χολούμενος οὕνεκα τιμὰςοὐκ ἔδιδον μακάρεσσι θεοῖς οἳ Ὄλυμπον ἔχουσιν,6,5
637,hesiod,worksanddays,μέμψονται δ ἄρα τοὺς χαλεποῖς βάζοντες ἔπεσσισχέτλιοι οὐδὲ θεῶν ὄπιν εἰδότες,6,5
638,hesiod,worksanddays,αὐτίκα γὰρ τρέχει Ὅρκος ἅμα σκολιῇσι δίκῃσιν,6,5
639,hesiod,worksanddays,ἄλλοτε δ αὖτεἢ τῶν γε στρατὸν εὐρὺν ἀπώλεσεν ἢ ὅ γε τεῖχοςἢ νέας ἐν πόντῳ Κρονίδης ἀποαίνυται αὐτῶν,6,5
640,hesiod,worksanddays,ὃς δέ κε μαρτυρίῃσι ἑκὼν ἐπίορκον ὀμόσσαςψεύσεται ἐν δὲ δίκην βλάψας νήκεστον ἀασθῇτοῦ δέ τ ἀμαυροτέρη γενεὴ μετόπισθε λέλειπται,6,5
641,hesiod,worksanddays,ἐπὴν δ εἰς ἄκρον ἵκηταιῥηιδίη δὴ ἔπειτα πέλει χαλεπή περ ἐοῦσα,6,5
642,hesiod,worksanddays,λιμὸς γάρ τοι πάμπαν ἀεργῷ σύμφορος ἀνδρί,6,5
643,hesiod,worksanddays,σοὶ δ ἔργα φίλ ἔστω μέτρια κοσμεῖνὥς κέ τοι ὡραίου βιότου πλήθωσι καλιαί,6,5
644,hesiod,worksanddays,πίστεις γάρ τοι ὁμῶς καὶ ἀπιστίαι ὤλεσαν ἄνδρας,6,5
645,hesiod,worksanddays,οὐ γὰρ ἐτωσιοεργὸς ἀνὴρ πίμπλησι καλιὴνοὐδ ἀναβαλλόμενος,6,5
646,hesiod,worksanddays,ὄλμον μὲν τριπόδην τάμνειν ὕπερον δὲ τρίπηχυνἄξονα δ ἑπταπόδην,6,3
647,hesiod,worksanddays,φέρειν δὲ γύην ὅτ ἂν εὕρῃςἐς οἶκον κατ ὄρος διζήμενος ἢ κατ ἄρουρανπρίνινον,6,5
648,hesiod,worksanddays,νειὸν δὲ σπείρειν ἔτι κουφίζουσαν ἄρουραν,6,5
649,hesiod,worksanddays,ὧδέ κεν ἀδροσύνῃ στάχυες νεύοιεν ἔραζεεἰ τέλος αὐτὸς ὄπισθεν Ὀλύμπιος ἐσθλὸν ὀπάζοιἐκ δ ἀγγέων ἐλάσειας ἀράχνια,6,5
650,hesiod,worksanddays,ὅπλα δ ἐπάρμενα πάντα τεῷ ἐγκάτθεο οἴκῳεὐκόσμως στολίσας νηὸς πτερὰ ποντοπόροιο,6,5
651,hesiod,worksanddays,ἔνθα δ ἐγὼν ἐπ ἄεθλα δαΐφρονος ἈμφιδάμαντοςΧαλκίδα τ εἲς ἐπέρησα,6,5
652,hesiod,worksanddays,περὶ πάντων ἱερὸν ἦμαρμέσση,6,3
653,hesiod,worksanddays,ἐπὶ δείελα δ ἐστὶ χερείων,6,0
654,hesiod,worksanddays,ἄλλοτε μητρυιὴ πέλει ἡμέρη ἄλλοτε μήτηρ,6,5
655,homer,hymn,τῷ ῥ αἰνῶς δείδοικα κατὰ φρένα καὶ κατὰ θυμόνμή ὁπότ ἂν τὸ πρῶτον ἴδῃ φάος ἠελίοιονῆσον ἀτιμήσας ἐπεὶ ἦ κραναήπεδός εἰμιποσσὶ καταστρέψας ὤσῃ ἁλὸς ἐν πελάγεσσινἔνθ ἐμὲ μὲν μέγα κῦμα κατὰ κρατὸς ἅλις αἰεὶκλύσσει,5,5
656,homer,hymn,Λητὼ δὲ θεῶν μέγαν ὅρκον ὄμοσσε,5,5
657,homer,hymn,ἦ μὴν Φοίβου τῇδε θυώδης ἔσσεται αἰεὶβωμὸς καὶ τέμενος τίσει δέ σέ γ ἔξοχα πάντων,5,5
658,homer,hymn,μείδησε δὲ γαῖ ὑπένερθεν,5,5
659,homer,hymn,αὐτίκα δ ἀθανάτῃσι μετηύδα Φοῖβος Ἀπόλλων,5,5
660,homer,hymn,ὣς εἰπὼν ἐβίβασκεν ἐπὶ χθονὸς εὐρυοδείηςΦοῖβος ἀκερσεκόμης ἑκατηβόλος,5,5
661,homer,hymn,ἐμεῖο δὲ καὶ μετόπισθενμνήσασθ ὁππότε κέν τις ἐπιχθονίων ἀνθρώπωνἐθάδ ἁνείρηται ξεῖνος ταλαπείριος ἐλθών,5,5
662,homer,hymn,πεζός ὃ δ ἵπποισιν,5,5
663,homer,hymn,ἢ ὡς τὸ πρῶτον χρηστήριον ἀνθρώποισιζητεύων κατὰ γαῖαν ἔβης ἑκατηβόλ Ἄπολλον,5,5
664,homer,hymn,τάχα δ ἷξες ἀπ αὐτοῦἐς Μυκαλησσὸν ἰὼν καὶ Τευμησσὸν λεχεποίην,5,5
665,homer,hymn,σχέτλιε ποικιλομῆτα τί νῦν μητίσεαι ἄλλο,5,5
666,homer,hymn,στῆ δὲ μάλ ἄγχ αὐτῆς καί μιν πρὸς μῦθον ἔειπε,5,5
667,homer,hymn,τοῦ δ ἀπὸ πολλαὶσπινθαρίδες πωτῶντο σέλας δ εἰς οὐρανὸν ἷκεν,5,5
668,homer,hymn,ὣς φάτο καί σφιν θάρσος ἐνὶ στήθεσσιν ἔθηκε,5,5
669,homer,hymn,πῦρ δ ἐπικαίοντες ἐπί τ ἄλφιτα λευκὰ θύοντεςεὔχεσθαι δὴ ἔπειτα παριστάμενοι περὶ βωμόν,5,5
670,homer,hymn,καὶ βωμὸν ποίησαν ἐπὶ ῥηγμῖνι θαλάσσης,5,5
671,homer,hymn,ἤχησαν δ ὀρέων κορυφαὶ καὶ βένθεα πόντουφωνῇ ὑπ ἀθανάτῃ,5,5
672,homer,hymn,ὀξὺ δέ μιν κραδίην ἄχος ἔλλαβεν ἀμφὶ δὲ χαίταιςἀμβροσίαις κρήδεμνα δαΐζετο χερσὶ φίλῃσικυάνεον δὲ κάλυμμα κατ ἀμφοτέρων βάλετ ὤμωνσεύατο δ ὥστ οἰωνός ἐπὶ τραφερήν τε καὶ ὑγρὴνμαιομένη,5,5
673,homer,hymn,τῇ δ οὔτις ἐτήτυμα μυθήσασθαιἤθελεν οὔτε θεῶν οὔτε θνητῶν ἀνθρώπωνοὔτ οἰωνῶν τις τῇ ἐτήτυμος ἄγγελος ἦλθεν,5,5
674,homer,hymn,οὔ τοι ἀεικὴςγαμβρὸς ἐν ἀθανάτοις Πολυσημάντωρ Ἀιδωνεύςαὐτοκασίγνητος καὶ ὁμόσπορος,5,5
675,homer,hymn,τοὶ δ ὑπ ὀμοκλῆςῥίμφα φέρον θοὸν ἅρμα τανύπτεροι ὥστ οἰωνοί,5,5
676,homer,hymn,τέκνα φίλ αἵ τινές ἐστε γυναικῶν θηλυτεράωνχαίρετ,5,5
677,homer,hymn,οἳ μὲν ἔπειτανηὶ θοῇ Θόρικόνδε κατέσχεθον ἔνθα γυναῖκεςἠπείρου ἐπέβησαν ἀολλέες ἠδὲ καὶ αὐτοίδεῖπνόν τ ἐπηρτύνοντο παρὰ πρυμνήσια νηός,5,5
678,homer,hymn,δὴ γὰρ πολὺ φέρτεροί εἰσι,5,5
679,homer,hymn,ταῦτα δέ τοι σαφέως ὑποθήσομαι ἠδ ὀνομήνωἀνέρας οἷσιν ἔπεστι μέγα κράτος ἐνθάδε τιμῆςδήμου τε προὔχουσιν ἰδὲ κρήδεμνα πόληοςεἰρύαται βουλῇσι καὶ ἰθείῃσι δίκῃσιν,5,5
680,homer,hymn,ἄνωγε δ ἄρ ἄλφι καὶ ὕδωρδοῦναι μίξασαν πιέμεν γλήχωνι τερείνῃ,5,5
681,homer,hymn,τόσα κέν τοι ἀπὸ θρεπτήρια δοίην,5,5
682,homer,hymn,οἶδα γὰρ ἀντίτομον μέγα φέρτερον ὑλοτόμοιοοἶδα δ ἐπηλυσίης πολυπήμονος ἐσθλὸν ἐρυσμόν,5,5
683,homer,hymn,τιμὴ δ ἄφθιτος αἰὲν ἐπέσσεται οὕνεκα γούνωνἡμετέρων ἐπέβη καὶ ἐν ἀγκοίνῃσιν ἴαυσεν,5,5
684,homer,hymn,τῆς δ αὐτίκα γούνατ ἔλυντοδηρὸν δ ἄφθογγος γένετο χρόνον οὐδέ τι παιδὸςμνήσατο τηλυγέτοιο ἀπὸ δαπέδου ἀνελέσθαι,5,5
685,homer,hymn,μείδησεν δὲ ἄναξ ἐνέρων Ἀιδωνεὺςὀφρύσιν οὐδ ἀπίθησε Διὸς βασιλῆος ἐφετμῇς,5,5
686,homer,hymn,τῶν δ ἀδικησάντων τίσις ἔσσεται ἤματα πάνταοἵ κεν μὴ θυσίῃσι τεὸν μένος ἱλάσκωνταιεὐαγέως ἔρδοντες ἐναίσιμα δῶρα τελοῦντες,5,5
687,homer,hymn,εἰ δ ἐπάσω πάλιν αὖτις ἰοῦσ ὑπὸ κεύθεσι γαίηςοἰκήσεις ὡρέων τρίτατον μέρος εἰς ἐνιαυτόντὰς δὲ δύω παρ ἐμοί τε καὶ ἄλλοις ἀθανάτοισιν,5,5
688,homer,hymn,ἀσπασίως δ ἴδον ἀλλήλας κεχάρηντο δὲ θυμῷ,5,5
689,homer,hymn,τῆμος ἐπ Ἀλφειὸν ποταμὸν Διὸς ἄλκιμος υἱὸςΦοίβου Ἀπόλλωνος βοῦς ἤλασεν εὐρυμετώπους,5,5
690,homer,hymn,αὐτὰρ ἈπόλλωνὈγχηστόνδ ἀφίκανε κιών πολυήρατον ἄλσοςἁγνὸν ἐρισφαράγου Γαιηόχου,5,5
691,homer,hymn,ὃ δὴ περὶ θαῦμα τέτυκται,5,5
692,homer,hymn,ταὶ δ ἔβαν ἠελίοιο νέον καταδυομένοιοἐκ μαλακοῦ λειμῶνος ἀπὸ γλυκεροῖο νομοῖο,5,5
693,homer,hymn,Λητοΐδη τίνα τοῦτον ἀπηνέα μῦθον ἔειπας,5,5
694,homer,hymn,ὦ πάτερ ἦ τάχα μῦθον ἀκούσεαι οὐκ ἀλαπαδνόνκερτομέων ὡς οἶος ἐγὼ φιλολήιός εἰμι,5,5
695,homer,hymn,παῖδά τιν εὗρον τόνδε διαπρύσιον κεραϊστὴνΚυλλήνης ἐν ὄρεσσι πολὺν διὰ χῶρον ἀνύσσαςκέρτομον οἷον ἐγώ γε θεῶν οὐκ ἄλλον ὄπωπαοὐδ ἀνδρῶν ὁπόσοι λησίμβροτοί εἰσ ἐπὶ γαίῃ,5,5
696,homer,hymn,Ἠ τοι ἄρ ὣς εἰπὼν κατ ἄρ ἕζετο Φοῖβος Ἀπόλλων,5,5
697,homer,hymn,Λητοΐδης δ ἀπάτερθεν ἰδὼν ἐνόησε βοείαςπέτρῃ ἐπ ἠλιβάτῳ τάχα δ εἴρετο κύδιμον Ἑρμῆν,5,5
698,homer,hymn,καὶ τότε Λητοΐδης Ἑρμῆν πρὸς μῦθον ἔειπε,5,5
699,homer,hymn,ἐκ δὲ τέλειοναἰετὸν ἧκε πατήρ,5,3
700,homer,hymn,πᾶσι δ ὅ γε θνητοῖσι καὶ ἀθανάτοισιν ὁμιλεῖ,5,5
701,homer,iliad,ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶνλυσόμενός τε θύγατρα φέρων τ ἀπερείσι ἄποιναστέμματ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνοςχρυσέῳ ἀνὰ σκήπτρῳ καὶ λίσσετο πάντας ἈχαιούςἈτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν,5,5
702,homer,iliad,ἔκλαγξαν δ ἄρ ὀϊστοὶ ἐπ ὤμων χωομένοιοαὐτοῦ κινηθέντος,5,5
703,homer,iliad,ναὶ μὰ τόδε σκῆπτρον τὸ μὲν οὔ ποτε φύλλα καὶ ὄζουςφύσει ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπενοὐδ ἀναθηλήσει,5,5
704,homer,iliad,καὶ μὲν τοῖσιν ἐγὼ μεθομίλεον ἐκ Πύλου ἐλθὼντηλόθεν ἐξ ἀπίης γαίης,5,5
705,homer,iliad,οἳ μὲν ἔπειτ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθαλαοὺς δ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν,5,5
706,homer,iliad,πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσαεὐχομένης ὅτ ἔφησθα κελαινεφέϊ Κρονίωνιοἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναιὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοιἭρη τ ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη,5,5
707,homer,iliad,τὴν μὲν ἔπειτ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺςπατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν,5,5
708,homer,iliad,ὣς εἰπὼν ἐν χερσὶ τίθει ὃ δὲ δέξατο χαίρωνπαῖδα φίλην,5,5
709,homer,iliad,ἠδ ἔτι καὶ νῦν μοι τόδ ἐπικρήηνον ἐέλδωρ,5,5
710,homer,iliad,εὗρεν δ εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλωνἀκροτάτῃ κορυφῇ πολυδειράδος Οὐλύμποιο,5,5
711,homer,iliad,τὸ δέ τοι καὶ ῥίγιον ἔσται,5,5
712,homer,iliad,ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶεὗδον παννύχιοι Δία δ οὐκ ἔχε νήδυμος ὕπνοςἀλλ ὅ γε μερμήριζε κατὰ φρένα ὡς Ἀχιλῆατιμήσῃ ὀλέσῃ δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν,5,5
713,homer,iliad,καρπαλίμως δ ἵκανε θοὰς ἐπὶ νῆας Ἀχαιῶνβῆ δ ἄρ ἐπ Ἀτρεΐδην Ἀγαμέμνονα,5,5
714,homer,iliad,ἐπέγναμψεν γὰρ ἅπανταςἭρη λισσομένη Τρώεσσι δὲ κήδε ἐφῆπταιἐκ Διός,5,5
715,homer,iliad,αἳ μέν τ ἔνθα ἅλις πεποτήαται αἳ δέ τε ἔνθα,5,5
716,homer,iliad,οὐ γάρ πω σάφα οἶσθ οἷος νόος Ἀτρεΐωνος,5,5
717,homer,iliad,ἐν βουλῇ δ οὐ πάντες ἀκούσαμεν οἷον ἔειπε,5,5
718,homer,iliad,εἷς κοίρανος ἔστωεἷς βασιλεύς ᾧ δῶκε Κρόνου πάϊς ἀγκυλομήτεωσκῆπτρόν τ ἠδὲ θέμιστας ἵνά σφισι βουλεύῃσι,5,5
719,homer,iliad,ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο,5,5
720,homer,iliad,Θερσῖτ ἀκριτόμυθε λιγύς περ ἐὼν ἀγορητήςἴσχεο μηδ ἔθελ οἶος ἐριζέμεναι βασιλεῦσιν,5,5
721,homer,iliad,οὔ θήν μιν πάλιν αὖτις ἀνήσει θυμὸς ἀγήνωρνεικείειν βασιλῆας ὀνειδείοις ἐπέεσσιν,5,5
722,homer,iliad,δράκων ἐπὶ νῶτα δαφοινὸςσμερδαλέος τόν ῥ αὐτὸς Ὀλύμπιος ἧκε φόως δέβωμοῦ ὑπαΐξας πρός ῥα πλατάνιστον ὄρουσεν,5,5
723,homer,iliad,ὦ πόποι ἦ δὴ παισὶν ἐοικότες ἀγοράασθενηπιάχοις οἷς οὔ τι μέλει πολεμήϊα ἔργα,5,5
724,homer,iliad,οὔ τοι ἀπόβλητον ἔπος ἔσσεται ὅττί κεν εἴπω,5,5
725,homer,iliad,νῦν δ ἔρχεσθ ἐπὶ δεῖπνον ἵνα ξυνάγωμεν Ἄρηα,5,5
726,homer,iliad,αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντομίστυλλόν τ ἄρα τἆλλα καὶ ἀμφ ὀβελοῖσιν ἔπειρανὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα,5,5
727,homer,iliad,τῷ δ οὔ πώ τις ὁμοῖος ἐπιχθόνιος γένετ ἀνὴρκοσμῆσαι ἵππους τε καὶ ἀνέρας ἀσπιδιώτας,5,5
728,homer,iliad,τῶν μὲν ἄρ Ἀμφίμαχος καὶ Θάλπιος ἡγησάσθηνυἷες ὃ μὲν Κτεάτου ὃ δ ἄρ Εὐρύτου Ἀκτορίωνε,5,5
729,homer,iliad,οὐ γὰρ ἔην ὅς τίς σφιν ἐπὶ στίχας ἡγήσαιτο,5,5
730,homer,iliad,τῶν μὲν Πρόθοος θοὸς ἡγεμόνευετῷ δ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο,5,5
731,homer,iliad,ὦ γέρον αἰεί τοι μῦθοι φίλοι ἄκριτοί εἰσινὥς ποτ ἐπ εἰρήνης,5,5
